,final_cleaned_text,sentiment_polarity,sentiment
193,pk presiden apakah tdk lebih klw mobil dinas itu cukup dibawah jt spy sisanya bisa buat program unggulan mbg bpk dr pd memeras pajak rakyat terus cobalah studi tiru negara maju ini,0.45,positif
194,mirip bgt sama mbg punya adek ku,0.0,netral
195,pak masih punya waktu tahun lagi lah untuk nge stop gagasan bodoh ini daripada uang apbn hambur siasia untuk urusan program mbg tidak berjalan tinggal minta maaf saja ke rakyat ganti saja ke pendidikan gratis sd sma,-0.02499999999999998,negatif
196,adiprayitno breaking news ketua dpr ri minta pemerintah cc pecat kepala bgn gegara nyuruh anak² sekolah makan laron dan undurundur dan banyak mitra mbg tak dibayar,0.5,positif
197,ini daya rusak mbg bener kemanamana,-0.6,negatif
198,mbg sebagai prioritas omg were so doomed,0.0,netral
199,breaking news ketua dpr ri minta kepala bgn mundur gegara nyuruh anak² sekolah makan laron dan undurundur serta banyak mitra mbg tak dibayar cc pecat kepala bgn secepatnya,0.5,positif
200,negara maju tuh pasti dipengaruhi sama ekonomi pendidikan sama kesehatan ini mbg apan kocak mana lauk pauknya seuprit nooffense,0.11666666666666665,positif
201,judakusumah bansos dan pkh saja bisa masa mbg gak bisa hasil survey no comment,0.016666666666666666,positif
202,coba aja kalo bijak milih program prioritas utamanya pendidikan dan kesehatan kan bisa dinikmati sama semua pihak mbg kan cuma buat anak sekolah doang itupun ngga rata,0.3304761904761905,positif
203,sy jadi berfikir seandainya di awal tahun presiden mengutamakan stimulus ekonomi dibanding mbg mungkin akhir januari tidak akan seperti ini,0.2,positif
204,htklnl jadi nga boleh bikin jetty atau pelataran pelabuhan nih ya udah semua biaya infrastruktur di foya² aja buat mbg dgn rubah menu nya pakai bistik daging sapi ayam dll bergantian jadi nanti gen ina berikut nya setlh gen z itu berbadan sehat otak nya cerdas namun kerja nya x,-0.09714285714285713,negatif
205,karena ramai kembali permasalahan program mbg aku keluarkan draft tulisanku tentang perihal tersebut bisa dibaca,0.5,positif
206,mbg sekolah anak aku hari ini enak sih mah td lauknya ayam katsu tp sayurnya yg ala salad hokben itu bau jd gak ada yg makan,0.2,positif
207,breaking news ketua dpr ri minta kepala bgn mundur gegara nyuruh makan laron dan banyak mitra mbg tak dibayar,0.5,positif
208,selain telor yg diacak acak negara btw gua br sadar tiap ada video mbg sekolahnya semielit mulu yee apa krna sekolah pedalaman lebih butuh renovasi drppd mbg,0.0,netral
209,biasa memang anggaran tuh turun paling cepet baru febuarinah kenapa bisa berani mulai di januari,0.125,positif
210,mbg next,0.0,netral
211,bersama kita kawal program mbg termasuk di papua upaya bersama tingkatkan kualitas masyarakat saudara kita di tanah papua indonesiaemas pertanianmaju presidenprabowo swasembadapangan astacita pertanianmaju ketahananpangan,0.4,positif
212,bersama kita kawal program mbg termasuk di papua upaya bersama tingkatkan kualitas masyarakat saudara kita di tanah papua indonesiaemas pertanianmaju presidenprabowo swasembadapangan astacita pertanianmaju ketahananpangan,0.4,positif
213,bersama kita kawal program mbg termasuk di papua upaya bersama tingkatkan kualitas masyarakat saudara kita di tanah papua indonesiaemas pertanianmaju presidenprabowo swasembadapangan astacita pertanianmaju ketahananpangan,0.4,positif
214,benar sekali pak emakemak yang masakin mbg anies kami telah berbuat sebelum yang lain memikirkan motto pt semen padang,0.35,positif
215,luar biasa program mbg sukses besar,0.4777777777777778,positif
216,risandiap pnsababil tkd trf ke daerah kan kena sunat t terus jg ada ajakan dr kemendagri buat biayain mbg pake apbd,0.0,netral
217,risandiap pnsababil yg baru kelar pilkada minimal refokusing utk program unggulan kada terpilih kolam gw udah diancang refokusing utk program unggulan itu sama siap pelaksanaan mbg umbies mah seneng aja anggaran diambilin melon yg pusing bakal byk tuntutan tp gada duit,0.41999999999999993,positif
218,butuh dapur pemkab cirebon siapkan tahapan pelaksanaan program mbg,0.0,netral
219,ketua dpr puan maharani meminta masyarakat untuk memberikan kesempatan kepada pemerintah dalam menyempurnakan program makan bergizi gratis mbg mbg puanmaharani sppg ipol,0.4666666666666666,positif
220,tolong lah pemerentah ini melindungi segenap bangsa tu juga termasuk kesehatan yg utama kenapa maksain mbg si,0.08333333333333333,positif
221,twillightloid dari awal begitu pengadaan mbg ini diserahkan kepada rekanan dan tidak dikelola langsung oleh kementerian melalui direktoratnya secara khusus maka tunggu saja kekacauannya wanprestasi pembayaran pelanggaran kualitas praktek rente oknum asn dsb sudah pasti terjadi pemerintah,0.1523809523809524,positif
222,keren mbg sukses dan bermanfaat banyak,0.46666666666666673,positif
223,rocky gerung usul emakemak ambil alih peran distribusi mbg,0.0,netral
224,pendidikan ngisi perut tp ga ngisi otak mau jadi apa ujungnya beban jg kan buat negara krna nganggur stunting tu masi ada ya tu pmt aja dioptimalin bukan mbg ya itulah klo pemerintahnya ngisi perut doang nentuin prioritas aja gabisa otaknya gaada,0.0,netral
225,irawanrommi ndonsback areinismyname florieliciouss propaganda kimberleyps darekarendy jatmiko dijelasin gk paham mah bth mbg,-0.1,negatif
226,micchiicute pdhl gaada ku kasih makan dia keknya efek dikasih mbg yg gizinya ga seimbang jd bikin dia cepet dewasa,0.3333333333333333,positif
227,menkeu beri sinyal kabulkan tambahan anggaran mbg rp triliun,0.0,netral
228,dari segala menu mbg selama ini cuma nasi yg benerbener utuh di tempatnya ga pernah lihat nasinya kurang atau basi gitu ga pernah,-0.04999999999999999,negatif
229,ini ada peneliti yang bikin kajian tentang program mbg gak sih,0.0,netral
230,dsyantie mbg bab,0.0,netral
231,khalchive mbg kenyang kaga bergizi jg kaya engga cm seuprit gt sayurnya,0.3666666666666667,positif
232,tujuan dari dilaksanakannya kegiatan ini adalah untuk menjamin ketersediaan pangan bermutu menjelang bulan ramadhan h dan untuk mendukung program pemerintah dalam ketahanan pangan nasional serta penjaminan ketersediaan pangan bermutu untuk program makan bergizi gratis mbg,0.4,positif
233,dukung program mbg presiden tnipolri sediakan pekarangan khusus,0.35714285714285715,positif
234,rakyat suruh berhemat kementrian malah gemuk mbg jancok efesiensi my ass,0.0,netral
235,doilookgiveafun rgoestama dilantik selesai jabatan satu tahun habis itu bom siapa yang bakal mewarisi estafet kepemimpinan mbg ini,0.0,netral
236,missteri nowyoucatchme pnsababil nder emang yng pertahanan keamanan itu sepenting itukah smpe dijadiin anggaran prioritas selain mbg soalnya menurut ku belakangan taun terakhir alat perang kita di upgrade truss lebih lebih pas prbowo klau dijadiin scond choice ngaruh ya menurut mu gimana nder,0.30357142857142855,positif
237,duren ada kaitan nya dengan mbg segala cara di lakukan klo anggaran gak cukup jangan di paksain jangan gengsi karena janji kampanye soal penghematan bertolak belakang dengan banyak nya pos kementerian,0.4,positif
238,tanyarlfes kebalik gak sih pendidikan sama kesehatan harusnya di prioritas utama mbg di prioritas pendukung tt tt,0.16666666666666666,positif
239,arakoo sama bisa nya pendidikan kesehatan jd prioritas pendukung aneh kan harusnya mbg itu yg mendukung pendidikan dan kesehatan logikanya gitu kan harusnya,0.1619047619047619,positif
240,sri mulyani beri sinyal tambah anggaran rp triliun untuk makan bergizi gratis menteri keuangan sri mulyani indrawati memberikan sinyal mengabulkan permintaan tambahan anggaran program makan bergizi gratis mbg senilai rp triliun apabila program makan bergizi gratis,0.375,positif
241,program mbg telah sampai di kabupaten intan jaya papuatidak mudah karena daerah rawan konflikpemeritah dan tni tetap memperhatikan anak anak di papuaanak anak sekolah di papua sangat bahagia sekaliterima kasih presiden dan tni,0.39166666666666666,positif
242,iinayaturahmah dsyantie subhanallah gmn mampu mbg aja dicarikan utang sana sini tp uang dikorupsi trilyunan pada diam seperti setan bisu selama punya jabatan mrk ga berani bersuara kebenaran sda melimpah tp tdk digunakan tuk kesejahteraan rakyatnya tp dikorupsi berjamaahserakah hrt dunia,-0.025,negatif
243,transloopid min emang yng pertahanan keamanan itu sepenting itukah smpe dijadiin anggaran prioritas selain mbg soalnya menerut ku belakangan taun terakhir alat perang kita di upgrade trus emangnya gabisa ta di jadiin second choice dlu menurut mu gimana min,0.15000000000000002,positif
244,menteri keuangan sri mulyani indrawati memberikan sinyal mengabulkan permintaan tambahan anggaran program makan bergizi gratis mbg senilai rp triliun,0.35,positif
245,dsyantie mbg tapi didaerah belum tentu dpt mbg lho apalgi pelosok,-0.1,negatif
246,adiprayitno yaudah tp para pejabat beserta keluarganya ikut makan jatah mbg mau kgk diawali dgn sosialisasi dr pihak penyelenggara dulu cb,0.25,positif
247,setuju banget dengan pernyataan mbak puan ini terlepas dari berbagai perdebatan yang ada tapi saat ini adalah waktu yang tepat bagi pemerintah untuk melakukan evaluasi dan penyempurnaan program mbg karenanya pemerintah diharapkan untuk tidak alergi terhadap saran dan,0.09642857142857142,positif
248,menteri investasi dan hilirisasikepala bkpm rosan p roeslani bertemu dengan nestlé group di world economic forum wef davos untuk membahas kontribusi nestlé dalam program makan bergizi gratis mbg yang diluncurkan oleh presiden subianto mbg nestle,0.30000000000000004,positif
249,sinting negara sintingg mbg gajelas program gimmick buat menuhin gengsinya wowo tok,-0.12999999999999998,negatif
250,pangkas anggaran demi muluskan mbg rocky gerung kritik ekonomi daerah bisa mandek,0.4,positif
251,dsyantie kenapa pemerintahan tidak getol memperbaiki akses transportasi ke daerah sulit memperbaiki kondisi sekolah n kesehatan akhirnya sy sampai pd ksimpulan jika ini dijadikan program unggulan akan menampar wajah pemerintah sebelumnya so nikmati sj euforia mbg ya,-0.06666666666666665,negatif
252,sukses angkat harapan rakyat mbg top,0.4,positif
253,memoryusang mempersiapkan indonesia emas dg mbg ribu begitu,0.1,positif
254,polda banten makin serius godok pelaksanaan mbg,0.08333333333333334,positif
255,kata gue lu pada stop gengsi deh akuin dan stop klo program mbg kagak se urgensi itu ampe ngabisin dana ber trilyun dan mengesampingkan pendidikan amp kesehatan mikir gak lu lagian pertahanan keamanan yg kyk gmn sih negara konflik jg bukan malah dijadiin prioritas utama,0.5,positif
256,pemerintah indonesia secara resmi meningkatkan anggaran untuk program makan bergizi gratis mbg pada tahun dari yang sebelumnya ditetapkan sebesar rp triliun menjadi rp triliun mbg viral,0.11666666666666668,positif
257,sukses bikin gebrakan awal dengan mbg,0.375,positif
258,mbg aja ada yang sampai keracunan,0.0,netral
259,adiprayitno uki coba utk para pejabatnya dulu termask rapat kabinet menu makannya dgn lauk belalang ulat dan serangga silahkan diusulkan utk mbg para pejabatnya ampun,-0.375,negatif
260,bialaland setuju kayak mbg tuh ga lebih penting dari pendidikan,0.07500000000000001,positif
261,puan maharani respons mitra mbg mundur karena tak dibayar minta pemerintah lakukan evaluasi hentikan saja program bermasalah jangan memaksakan diri,0.0,netral
262,mbg vendor kenalan gemoy ketahanan pangan food estate yg ngelola tmn gemoy ketahanan energi mobil listrik lord luhoot perumahan punya naga bekingan gemoy idk hankam rekanan gemoy dahlah,0.0,netral
263,legislator nasdem puji program mbg hingga kenaikan gaji guru nasdem,0.0,netral
264,kementerian keuangan akan menyiapkan alokasi tambahan anggaran untuk program makan bergizi gratis mbg pada program unggulan presiden subianto itu rencananya bakal mendapat tambahan dana rp triliun sumbernya berasal dari hasil penyisiran anggaran di seluruh,0.4,positif
265,dpr bakal kawal ketat penambahan anggaran program mbg,0.0,netral
266,puan kasih kesempatan pemerintah sempurnakan program mbg,1.0,positif
267,itu pisang ge kira larva kuning bisa jadi menu alternatif mbg,0.0,netral
268,kempanrb terbaca pemotongan anggaran untuk mbg,0.0,netral
269,wallahi were cooked by the government two vital priorities become a secondary concern just bcs the mbg program must be implemented masalah pendidikan dan kesehatan loh ini kebijakan central banget masa harus dikesampingkan,6.938893903907228e-18,positif
270,dsyantie ngkongroses sportif saja mr presiden bila memang keadaan anggaran negara belum mampu membiayai mbg tunda atau seberapa mampu saja dulu agar semua rpjp atau rpjm berjalan beriringan mungkin bisa di anggarkan juga potong gaji satu tahun menteri anggota dpr gubernur,0.25,positif
271,indo lama lama jd warteg ajalah kalo prioritas utamanya mbg,0.05833333333333333,positif
272,uripolaolo anggarannya sisa buat mbg aja pak,0.0,netral
273,adiprayitno atau minta panitia mbg coba makan dulu biar masyarakat saksikan termasuk cara olahnya kemudian kasih mentri makan setuju,0.125,positif
274,mbg taek,0.0,netral
275,belum telat buat berhentiin dan mengakui kalo program mbg tuh program yang kurang penting mencegah stunting kalo iya harusnya fokus sama bumil dan anak di bawah tahun setelah tahun yang bisa dilakukan cuman memperbaikinya makan bergizi enggak cukup,0.044444444444444446,positif
276,adiprayitno lama anak jd suku kanibal krn kebiasaan anggaran mbg dikanibal dikorup,-0.05,negatif
277,nowyoucatchme pnsababil herannya tuh mbg ini kan program biar pada sehat kan tuh anak² tapi kesehatan malah dimasukin ke prioritas pendukung,0.43392857142857144,positif
278,anton apriantono anggaran program mbg harus sinergi dengan program swasembada pangan,0.0,netral
279,bak bunuh diri apabila memaksakan diri jadi mitra program mbg,0.0,netral
280,anton apriantono anggaran program mbg harus sinergi dengan program swasembada pangan,0.0,netral
281,kata papa gws buat bulan kedepan gegara mbg,0.0,netral
282,dukung program mbg pemda morowali bakal bangun dapur umum,0.0,netral
283,makan bergizi gratis fokuskan untuk anak sd dan sekolah dg kondisi siswa miskin yang smp sma dan siswa yg orang kaya tidak perlu mbg,0.11249999999999999,positif
284,intanpra azaleaf tanyarlfes ini bener kak aku kebetulan lagi ikut pelatihan yang diadain kemnaker instruktur di sana cerita kalo banyak anggaran yang dipotong karena mbg ini,0.35,positif
285,ini negara tidak akan pernah maju isi pejabatnya koruptor semua banyak mitra program mbg mundur tak dibayar bgn ketua dpr minta evaluasi,0.0,netral
286,kejari alor alor seksi intelijen kejari alor mengikuti pengarahan jam intelijen secara daring pada kamis januari dalam arahannya jam intelijen menekankan pentingnya koordinasi dengan berbagai pihak yang bersangkutan dalam rangka mengawal dan mengamankan program mbg,0.2,positif
287,gw masih bingung dengan permbgan ini sebenernya fokus programnya tuh apa deh pnurunan amp pencegahan stunting atau sebatas bagibagi makanan gratis ke anak usia sekolah kl yg pertama berarti mbg ini gak tepat buat jd priority dong atau itu ditulis dgn urutan random aja,-0.0051020408163265285,negatif
288,diversifikasi pangan menu mbg harus lebih dari sekadar serangga,0.5,positif
289,minta tambahan rp triliun buat mbg sri mulyani langsung manut,0.0,netral
290,jan bilang demi mbg,0.0,netral
291,aneh jg ya kan mbg diadain buat pencehana stuntung nih ktnya tapi kan stunting bagian dr kesehatan gimana eta mikirnya ya,-0.05,negatif
292,jadi makin ga jelas tujuan mbg ini apa kekbuat apa anjir,0.0,netral
293,mandjiroo i mean yg ikut meeting itu pikirannya apa ya gimana kalau pendidikan sama kesehatan jd prioritas pendukung aja biar mbg jadi prioritas utama dulu siap pak,0.11083333333333334,positif
294,sorry to say selama blm ada program mbg itu anak sekolah juga bisa idup krn orangtuanya berdosa lu ye yg bikin narasi di ppt itu orang² yg kerja di pendidikan dan kesehatan korban nyawa loh yg kita hadepin bukan benda mati objek kita manusia loh arrgh,-0.10340909090909092,negatif
